# Time,Input_meas,Output_meas,Input_sigma,Output_sigma
0.005055,-1.0098096818663693,-0.27199976466802034,0.01,0.00634118851542159
0.005056,-0.9899724221943661,-0.2693036318844969,0.01,0.006347348130715493
0.005057,-1.0049634584754878,-0.2749875735256511,0.01,0.006353497376286679
0.005058,-1.0163349983750005,-0.2799425817307386,0.01,0.006359636269592594
0.005059,-1.0012565896079886,-0.27429147783631197,0.01,0.0063657648280612935
0.005059999999999999,-1.0120339134062966,-0.2733064606238249,0.01,0.006371883069091493
0.0050609999999999995,-0.9955062263043782,-0.2707959214722442,0.01,0.006377991010052618
0.005062,-0.9875570924719915,-0.27161580306977706,0.01,0.006384088668284852
0.005063,-0.9953885239394088,-0.281180532904879,0.01,0.006390176061099187
0.005064,-1.0024053423661703,-0.2766463348280987,0.01,0.006396253205777472
0.005065,-1.0091879424052475,-0.2658790467087666,0.01,0.006402320119572459
0.005066,-1.0057049035164636,-0.28466740281754194,0.01,0.006408376819707859
0.0050669999999999995,-0.9794404229588406,-0.2717572750627515,0.01,0.006414423323378384
0.005068,-0.9901336607061895,-0.2978605781896197,0.01,0.006420459647749801
0.005069,-1.0109281347159331,-0.2789104739096643,0.01,0.006426485809958976
0.00507,-1.0101897971764189,-0.28751806039278954,0.01,0.006432501827113928
0.005071,-0.9969221451513276,-0.28566058727750593,0.01,0.00643850771629387
0.005072,-0.9996566794819126,-0.2995912486231903,0.01,0.006444503494549268
0.005072999999999999,-0.9994943405055778,-0.2867823789816774,0.01,0.006450489178901878
0.0050739999999999995,-0.9943538898896864,-0.29297892325398406,0.01,0.006456464786344804
0.005075,-1.0113376750571574,-0.29295110394318746,0.01,0.00646243033384254
0.005076,-1.0085473477455595,-0.2983857852804726,0.01,0.00646838583833102
0.005077,-0.9903423533443317,-0.30652264749463193,0.01,0.006474331316717668
0.005078,-0.9972159159198134,-0.3049756393233193,0.01,0.006480266785881443
0.005079,-1.0028690628801815,-0.2980797845563329,0.01,0.006486192262672889
0.0050799999999999994,-1.0013135526439787,-0.29969309359705804,0.01,0.00649210776391418
0.005081,-0.993872049219507,-0.297111017036516,0.01,0.006498013306399172
0.005082,-0.9972781349628898,-0.30601575801221303,0.01,0.00650390890689345
0.005083,-1.0070290451350459,-0.30732119654348733,0.01,0.0065097945821343695
0.005084,-1.0119540341158413,-0.2943783478387668,0.01,0.006515670348831114
0.005085,-0.9923213595157678,-0.29894989805971217,0.01,0.006521536223664731
0.005085999999999999,-1.0124398814662605,-0.2979664400731529,0.01,0.006527392223288191
0.0050869999999999995,-0.979819322273328,-0.3014575257222603,0.01,0.006533238364326426
0.005088,-1.011786299825408,-0.3096538477011841,0.01,0.006539074663376382
0.005089,-1.0064359009604065,-0.3042630702655446,0.01,0.006544901137007061
0.00509,-0.9893835430243898,-0.3187651442657325,0.01,0.006550717801759575
0.005091,-0.9857619485257729,-0.30368437909252505,0.01,0.0065565246741471845
0.005092,-0.9995414162779698,-0.3063964930767724,0.01,0.006562321770655354
0.0050929999999999994,-1.0268926303786656,-0.31731769045625885,0.01,0.006568109107741793
0.005094,-1.0014656058400828,-0.3030899026832789,0.01,0.006573886701836503
0.005095,-1.0211779391818843,-0.3058971887875919,0.01,0.00657965456934183
0.005096,-1.0052708839091917,-0.31557076418943836,0.01,0.0065854127266324995
0.005097,-0.9917428910158902,-0.3173464114048488,0.01,0.006591161190055677
0.005098,-0.9922909539366174,-0.3113779798841263,0.01,0.006596899975931004
0.005098999999999999,-0.9989591817230767,-0.32917752897636066,0.01,0.006602629100550648
0.0050999999999999995,-0.9977318885676231,-0.3177331919314542,0.01,0.006608348580179351
0.005101,-0.9939661098986051,-0.3210088254752764,0.01,0.00661405843105447
0.005102,-1.0041468028920342,-0.33265067931314873,0.01,0.006619758669386027
0.005103,-1.0039408536912806,-0.3357230116635151,0.01,0.006625449311356758
0.005104,-0.9881322601753391,-0.32793131293646477,0.01,0.006631130373122151
0.005105,-0.9953403420781699,-0.32171797499841454,0.01,0.006636801870810498
0.005105999999999999,-0.9880737926347885,-0.3219510213252268,0.01,0.006642463820522938
0.0051069999999999996,-0.9961289059068139,-0.3229005183129429,0.01,0.006648116238333506
0.005108,-0.996298957085497,-0.33368084328209163,0.01,0.006653759140289173
0.005109,-0.9918697257700442,-0.327732758550813,0.01,0.0066593925424098975
0.00511,-0.9930019608026491,-0.33813019293973967,0.01,0.006665016460688669
0.005111,-0.9830189181266388,-0.34619326876044565,0.01,0.00667063091109155
0.005111999999999999,-0.9941895298240692,-0.33523173906872933,0.01,0.006676235909557726
0.0051129999999999995,-1.0048496229167676,-0.32110806846881623,0.01,0.006681831471999548
0.005114,-1.0040689968722516,-0.3120173073933071,0.01,0.006687417614302579
0.005115,-1.0096091567989653,-0.3413119982940942,0.01,0.006692994352325638
0.005116,-0.9978500109799053,-0.34441526107282816,0.01,0.006698561701900847
0.005117,-1.0071646089282198,-0.34227168793156076,0.01,0.006704119678833674
0.005118,-1.0132203379907847,-0.34298404891837286,0.01,0.006709668298902977
0.005118999999999999,-0.9936933550131357,-0.3494928053330142,0.01,0.006715207577861053
0.0051199999999999996,-0.9853798624924395,-0.337997029954228,0.01,0.0067207375314336775
0.005121,-1.016126818790633,-0.3514294510930575,0.01,0.006726258175320153
0.005122,-0.990480620296785,-0.3449296225761852,0.01,0.006731769525193351
0.005123,-0.998002826275664,-0.3520155048620172,0.01,0.0067372715966997595
0.005124,-1.0103999013251337,-0.35142463391247836,0.01,0.006742764405459524
0.005124999999999999,-1.007049455802383,-0.34503993750410455,0.01,0.006748247967066494
0.0051259999999999995,-1.0020707429360864,-0.345337358402122,0.01,0.006753722297088268
0.005127,-0.9772215938254548,-0.3539769155197492,0.01,0.006759187411066234
0.005128,-0.9977769912181721,-0.3655661388489099,0.01,0.006764643324515617
0.005129,-0.9843288466081802,-0.35788105698609274,0.01,0.006770090052925524
0.00513,-1.0061472775475278,-0.3567620781759973,0.01,0.006775527611758982
0.005131,-0.9895303865690603,-0.3536727733269492,0.01,0.00678095601645299
0.005131999999999999,-0.992046595098072,-0.35451654823647727,0.01,0.006786375282418558
0.0051329999999999995,-1.0068784872353627,-0.3534563427781919,0.01,0.006791785425040749
0.005134,-1.0059196981857041,-0.35964011972201765,0.01,0.006797186459678727
0.005135,-0.9952404595119977,-0.36257810570788845,0.01,0.0068025784016658
0.005136,-1.015930761246732,-0.35991242628791736,0.01,0.00680796126630946
0.005137,-1.0004007255769432,-0.37082621869410803,0.01,0.00681333506889143
0.005137999999999999,-1.0130910781079805,-0.36157557381066197,0.01,0.0068186998246677075
0.0051389999999999995,-1.0000980680425873,-0.3670834011783113,0.01,0.006824055548868603
0.00514,-0.9958735188722113,-0.35952936542860664,0.01,0.006829402256698791
0.005141,-0.9932115201389948,-0.35376835486211616,0.01,0.006834739963337345
0.005142,-0.9961423806062085,-0.3700263166902097,0.01,0.006840068683937787
0.005143,-1.0019923444905614,-0.3587805582685413,0.01,0.006845388433628127
0.005144,-1.0054837445734204,-0.37380241348528265,0.01,0.006850699227510908
0.005144999999999999,-1.0086373528792527,-0.3669453420802232,0.01,0.0068560010806632465
0.0051459999999999995,-1.0061832689196544,-0.37884872780702106,0.01,0.006861294008136877
0.005147,-1.0043882258169132,-0.3744141583460637,0.01,0.006866578024958195
0.005148,-1.005293545671404,-0.3703879543971867,0.01,0.006871853146128299
0.005149,-0.9983550308906488,-0.36096440690888354,0.01,0.006877119386623033
0.00515,-1.0069179855239343,-0.3712732912054168,0.01,0.0068823767613930276
0.005151,-1.0160008797998588,-0.3821886227582144,0.01,0.006887625285363746
0.0051519999999999995,-0.9934191442287221,-0.37031922418544744,0.01,0.006892864973435524
0.005153,-1.0076846867457097,-0.37733475176748565,0.01,0.006898095840483612
0.005154,-1.0168217217862103,-0.3776620041662108,0.01,0.006903317901358219
0.005155,-1.0093879046880863,-0.383685695376649,0.01,0.006908531170884552
0.005156,-1.0036062998511193,-0.36314903808083526,0.01,0.00691373566386286
0.005157,-1.002395930739152,-0.37483469375730344,0.01,0.0069189313950684785
0.005157999999999999,-0.9980973186173328,-0.38874446464766277,0.01,0.006924118379251865
0.0051589999999999995,-0.9810186925452691,-0.38538750604829203,0.01,0.006929296631138646
0.00516,-1.0133281142073878,-0.38304030335332023,0.01,0.006934466165429658
0.005161,-0.9841275227652605,-0.38115455225249295,0.01,0.006939626996800989
0.005162,-0.9985055072782273,-0.392194939950797,0.01,0.006944779139904017
0.005163,-1.0033633205044372,-0.39379081086961415,0.01,0.006949922609365458
0.005164,-1.0226145019344093,-0.39395458192106275,0.01,0.006955057419787402
0.0051649999999999995,-1.0030755777639526,-0.3947908288740126,0.01,0.006960183585747355
0.005166,-0.9936743481143854,-0.39982464853489574,0.01,0.006965301121798285
0.005167,-1.010740935813173,-0.39466457747614236,0.01,0.006970410042468659
0.005168,-1.015486455440986,-0.39346774644266697,0.01,0.006975510362262483
0.005169,-1.0132963458894224,-0.3958620255655491,0.01,0.0069806020956593474
0.00517,-0.9985262622075283,-0.4027581994315503,0.01,0.006985685257114465
0.005170999999999999,-0.9998787916229036,-0.39675499403238645,0.01,0.006990759861058717
0.0051719999999999995,-0.9842825898722434,-0.3884889926764586,0.01,0.006995825921898686
0.005173,-1.005084216345169,-0.4075171541886582,0.01,0.007000883454016701
0.005174,-0.9922249718304598,-0.41175158933597233,0.01,0.007005932471770882
0.005175,-1.0124928761493541,-0.4147485850043148,0.01,0.007010972989495172
0.005176,-1.0025153985536512,-0.409505968023045,0.01,0.00701600502149939
0.005177,-0.9893066368468143,-0.4042193173609875,0.01,0.007021028582069256
0.0051779999999999994,-1.0031716937993809,-0.40578251531954734,0.01,0.007026043685466445
0.005179,-0.9950494991987964,-0.4021401592560232,0.01,0.007031050345928623
0.00518,-1.013040823700708,-0.39444963420795576,0.01,0.007036048577669484
0.005181,-1.00970612927171,-0.4026369014323237,0.01,0.007041038394878794
0.005182,-1.0057547268292968,-0.4101095218842432,0.01,0.007046019811722433
0.005183,-1.011640448340445,-0.4094393198950674,0.01,0.007050992842342429
0.005183999999999999,0.9950449983964443,-0.40881712225984335,0.01,0.007039122484021987
0.0051849999999999995,1.0143696152246127,-0.4026241174210934,0.01,0.007027272109469761
0.005186,0.9973884790250443,-0.4053858723642342,0.01,0.007015441685043044
0.005187,1.0022474070650558,-0.40124295102082974,0.01,0.007003631177155766
0.005188,1.0154238453779987,-0.4103264406826524,0.01,0.006991840552278399
0.005189,0.9999992414071767,-0.39243544207939257,0.01,0.006980069776937863
0.00519,0.9982908197092363,-0.39703650712176597,0.01,0.00696831881771743
0.0051909999999999994,0.9949147617341901,-0.4033831949258999,0.01,0.006956587641256626
0.005192,1.0109977591187271,-0.3905446082411544,0.01,0.006944876214251143
0.005193,1.008943253709841,-0.3805927750205864,0.01,0.00693318450345274
0.005194,1.020400134563217,-0.3787950911730759,0.01,0.006921512475669149
0.005195,1.020588097659112,-0.3826602745747002,0.01,0.006909860097763983
0.005196,0.9849276006788481,-0.3734049494005098,0.01,0.0068982273366566356
0.005196999999999999,1.0075919475495771,-0.38315999557580205,0.01,0.006886614159322197
0.0051979999999999995,1.021131320315608,-0.3796327890628447,0.01,0.006875020532791352
0.005199,1.0031967291120352,-0.3758440296854719,0.01,0.006863446424150288
0.0052,1.0016881870766143,-0.37701169507224,0.01,0.006851891800540608
0.005201,0.9885461063485876,-0.36527235183512086,0.01,0.006840356629159226
0.005202,1.0115335308217084,-0.3723050034143588,0.01,0.006828840877258285
0.005203,0.9899709495895535,-0.36357584394008896,0.01,0.006817344512145056
0.005203999999999999,1.0018574593052936,-0.36585926590976275,0.01,0.006805867501181848
0.0052049999999999996,0.9967668562631626,-0.3644613375885878,0.01,0.006794409811785919
0.005206,1.0047629131382732,-0.3634924470763796,0.01,0.006782971411429377
0.005207,0.9957950850279619,-0.3588522032803221,0.01,0.006771552267639092
0.005208,0.9959102545889987,-0.3545888333183167,0.01,0.006760152347996602
0.005209,1.0105020269828022,-0.34413281451194255,0.01,0.006748771620138021
0.005209999999999999,0.9997673467651943,-0.34031901421467065,0.01,0.006737410051753951
0.0052109999999999995,1.0092839408211474,-0.34711206167408354,0.01,0.006726067610589382
0.005212,0.9934703990788952,-0.3488635525439567,0.01,0.006714744264443608
0.005213,1.0150145963596133,-0.34195742648017047,0.01,0.006703439981170134
0.005214,1.0054172617179784,-0.3424360699597636,0.01,0.006692154728676581
0.005215,1.0124411151374288,-0.3342776628859872,0.01,0.006680888474924601
0.005216,1.0079432149971477,-0.33800165174785984,0.01,0.006669641187929778
0.005216999999999999,0.9843914525884968,-0.35754487514057287,0.01,0.006658412835761547
0.0052179999999999995,0.9743522206614063,-0.3403173476754238,0.01,0.006647203386543093
0.005219,1.0107729139614607,-0.3200926402398622,0.01,0.00663601280845127
0.00522,0.9953008264244548,-0.3306755325198168,0.01,0.006624841069716503
0.005221,0.9960547451745503,-0.3125378089927472,0.01,0.006613688138622704
0.005222,0.9917187426554996,-0.3299786358664217,0.01,0.006602553983507177
0.005222999999999999,0.9945104703893383,-0.31439952452362496,0.01,0.006591438572760532
0.0052239999999999995,1.003094588498739,-0.3131141872014863,0.01,0.006580341874826592
0.005225,1.0089492469764982,-0.3132095227568096,0.01,0.006569263858202305
0.005226,0.997131409147975,-0.3121518399922886,0.01,0.006558204491437654
0.005227,0.9781488257675629,-0.30318432123747435,0.01,0.006547163743135571
0.005228,1.0060004990291012,-0.3080036928563168,0.01,0.006536141581951841
0.005229,1.0030063129410203,-0.3067064891908373,0.01,0.0065251379765950196
0.005229999999999999,0.993852650961547,-0.307639944495117,0.01,0.0065141528958263415
0.0052309999999999995,0.9870304811195153,-0.29753521205010247,0.01,0.0065031863084596304
0.005232,0.9865921506311744,-0.31299446609392045,0.01,0.006492238183361213
0.005233,1.0125458738575588,-0.29238964563128084,0.01,0.00648130848944983
0.005234,0.9938320950765522,-0.3000753613914659,0.01,0.006470397195696548
0.005235,1.0120654143374688,-0.29397449505189027,0.01,0.006459504271124668
0.005235999999999999,0.9975028453987352,-0.2902907931953469,0.01,0.006448629684809644
0.0052369999999999995,1.008790160134378,-0.27516873604734904,0.01,0.0064377734058789875
0.005238,0.9907196943698735,-0.28509747826786325,0.01,0.006426935403512188
0.005239,0.9873279359462684,-0.28372985940578427,0.01,0.006416115646940618
0.00524,0.9979732886646512,-0.28221919748329277,0.01,0.0064053141054474525
0.005241,0.9825850333475835,-0.2790044365293595,0.01,0.006394530748367574
0.005242,0.9865464688491826,-0.2773971286923715,0.01,0.006383765545087494
0.005242999999999999,1.0046701634866,-0.27208915380873144,0.01,0.0063730184650452595
0.0052439999999999995,1.0156584400792426,-0.26730326856532083,0.01,0.006362289477730368
0.005245,1.001790291585083,-0.28188066431993325,0.01,0.0063515785526836845
0.005246,0.9834262073934005,-0.26437453448553555,0.01,0.006340885659497348
0.005247,0.9896930793564318,-0.26636540233952644,0.01,0.006330210767814692
0.005248,1.0017611068687902,-0.2586297781567906,0.01,0.006319553847330156
0.005249,0.9985618969519089,-0.2591293413195804,0.01,0.006308914867789196
0.0052499999999999995,1.0240321684971727,-0.27431253688051843,0.01,0.006298293798988204
0.005251,1.0189465302537999,-0.26473573785653154,0.01,0.006287690610774419
0.005252,0.9970114903784286,-0.2372046433256431,0.01,0.006277105273045843
0.005253,1.0210525153900107,-0.2547377087845726,0.01,0.006266537755751153
0.005254,0.9904665829911891,-0.25252797463472915,0.01,0.006255988028889619
0.005255,0.9904903080252587,-0.2528022572710223,0.01,0.006245456062511016
0.005255999999999999,1.0143982167588959,-0.2548671889226069,0.01,0.006234941826715543
0.0052569999999999995,0.9895136056064844,-0.2501033137572316,0.01,0.006224445291653733
0.005258,0.9943983955540585,-0.24013238622277813,0.01,0.00621396642752637
0.005259,1.0161169812969209,-0.23488219150388026,0.01,0.0062035052045844065
0.00526,0.9958814060036681,-0.23884683112410743,0.01,0.0061930615931288764
0.005261,1.0137458921445854,-0.2360985363092122,0.01,0.006182635563510815
0.005262,1.0072004662896474,-0.23191237372896864,0.01,0.006172227086131167
0.0052629999999999994,0.9958290255558732,-0.2375364127206486,0.01,0.00616183613144071
0.005264,1.0065632633277866,-0.23548651859697847,0.01,0.006151462669939968
0.005265,1.0114440384608474,-0.226012522834208,0.01,0.006141106672179127
0.005266,1.0084336723712308,-0.22278913339050957,0.01,0.00613076810875795
0.005267,0.991632413889398,-0.22163639379594596,0.01,0.006120446950325697
0.005268,1.0096128255519419,-0.21621373982215147,0.01,0.006110143167581041
0.005268999999999999,0.9765221635265269,-0.21652524486543026,0.01,0.006099856731271982
0.0052699999999999995,0.9969134627904855,-0.21908107343126673,0.01,0.006089587612195767
0.005271,1.0004890819630976,-0.22170824526230157,0.01,0.0060793357811988035
0.005272,1.0094838887964754,-0.218206357687331,0.01,0.0060691012091765835
0.005273,1.0138293016292002,-0.22076806907513008,0.01,0.006058883867073593
0.005274,0.986380268478633,-0.2115361165975449,0.01,0.006048683725883233
0.005275,0.9943147255559479,-0.2109454757331772,0.01,0.00603850075664774
0.0052759999999999994,0.9986342801188985,-0.20970996395709135,0.01,0.006028334930458097
0.005277,0.9950950152051586,-0.197783795208459,0.01,0.006018186218453958
0.005278,1.0036341448589507,-0.20254826639508774,0.01,0.006008054591823565
0.005279,1.0063715776373023,-0.19192932968889828,0.01,0.00599794002180366
0.00528,1.0067616734976232,-0.1938310271825838,0.01,0.005987842479679411
0.005281,0.9964254336731841,-0.20248996157087726,0.01,0.005977761936784328
0.005281999999999999,1.0320885078170103,-0.17981848529485564,0.01,0.00596769836450018
0.0052829999999999995,0.9881950815471858,-0.1895688174060879,0.01,0.0059576517342569135
0.005284,0.9978676769242246,-0.19204092193701844,0.01,0.005947622017532575
0.005285,1.0156538287977772,-0.18589996188300872,0.01,0.005937609185853227
0.005286,1.0082888118703222,-0.18404628513229637,0.01,0.005927613210792868
0.005287,1.0080400347738687,-0.19468047979021008,0.01,0.0059176340639733515
0.005288,1.0128633760324408,-0.1852233533903598,0.01,0.005907671717064305
0.005288999999999999,0.9982768673509821,-0.18271534997853797,0.01,0.005897726141783052
0.0052899999999999996,1.0012789879440933,-0.1835372664651137,0.01,0.005887797309894529
0.005291,1.0116387681400367,-0.16936199493099,0.01,0.005877885193211204
0.005292,1.0166403525175949,-0.17419216193111992,0.01,0.005867989763593004
0.005293,0.9874140365805473,-0.17683778286708338,0.01,0.005858110992947224
0.005294,0.9951293313733124,-0.17377704640786296,0.01,0.005848248853228458
0.005294999999999999,1.0004983118141784,-0.17174744423343208,0.01,0.0058384033164385115
0.0052959999999999995,1.009579153720681,-0.1668674444987925,0.01,0.005828574354626325
0.005297,0.988043750989449,-0.16501955927811554,0.01,0.005818761939887897
0.005298,1.0099981433925778,-0.16337096484735752,0.01,0.0058089660443662
0.005299,0.9936379055974414,-0.16242449543502402,0.01,0.005799186640251105
0.0053,1.0081097548223044,-0.14988823554543645,0.01,0.005789423699779302
0.005301,1.003125685617131,-0.15722041198436967,0.01,0.005779677195234219
0.005301999999999999,1.015499909886022,-0.15784641507461603,0.01,0.005769947098945946
0.0053029999999999996,0.9902096338060351,-0.14242801793956522,0.01,0.005760233383291155
0.005304,1.0063232372249462,-0.14933072633759595,0.01,0.005750536020693022
0.005305,0.9976655148116799,-0.14391453118910302,0.01,0.005740854983621148
0.005306,0.9934943116705752,-0.14518051309246252,0.01,0.005731190244591483
0.005307,1.0100819541133443,-0.14935370103940934,0.01,0.005721541776166244
0.005307999999999999,0.9907928181582691,-0.14309875880624195,0.01,0.005711909550953844
0.0053089999999999995,1.007943898602068,-0.14055234504183037,0.01,0.005702293541608804
0.00531,0.9900899857390837,-0.14236667031452438,0.01,0.005692693720831685
0.005311,0.9885657660792369,-0.14494545846625373,0.01,0.005683110061369005
0.005312,1.0074345789876522,-0.14136410591876775,0.01,0.005673542536013165
0.005313,1.0221054958802394,-0.1343927334996997,0.01,0.005663991117602368
0.005314,1.0051205038152715,-0.1301543209152474,0.01,0.005654455779020546
0.005314999999999999,0.9908760915289692,-0.12782535951228982,0.01,0.005644936493197279
0.0053159999999999995,1.0037305556339082,-0.1344887957856632,0.01,0.005635433233107721
0.005317,0.9972794239560977,-0.1206929428042576,0.01,0.005625945971772523
0.005318,0.9935996707354011,-0.1201514402430598,0.01,0.005616474682257754
0.005319,1.0024274311908776,-0.12125424511567438,0.01,0.005607019337674829
0.00532,1.0056616867194392,-0.12384458724344158,0.01,0.005597579911180427
0.005320999999999999,1.008421669832699,-0.12304951979639672,0.01,0.00558815637597642
0.0053219999999999995,0.9899058309959186,-0.11374998429048719,0.01,0.005578748705309792
0.005323,1.0166255425891253,-0.09935082376071223,0.01,0.005569356872472571
0.005324,0.9972070502280511,-0.11799469727647283,0.01,0.005559980850801741
0.005325,0.9840322892908538,-0.10343825159690329,0.01,0.0055506206136791796
0.005326,0.9916344922831309,-0.10296144741983804,0.01,0.005541276134531571
0.005327,1.0013499853646495,-0.11466047467594173,0.01,0.005531947386830339
0.005327999999999999,0.9914989711653229,-0.10594318883826222,0.01,0.005522634344091568
0.0053289999999999995,1.0020911145912197,-0.10046476496571471,0.01,0.005513336979875925
0.00533,0.9909474999311252,-0.0993950376891067,0.01,0.005504055267788592
0.005331,1.0103259849602264,-0.09250550064305868,0.01,0.005494789181479184
0.005332,1.0017303438818326,-0.08928424648218518,0.01,0.0054855386946416765
0.005333,0.9973326112736611,-0.10430393673029456,0.01,0.005476303781014334
0.005333999999999999,1.0097897182547961,-0.08451981860125919,0.01,0.005467084414379629
0.0053349999999999995,0.990437795462164,-0.0959188274986541,0.01,0.005457880568564175
0.005336,0.9982933264275144,-0.09445636518845005,0.01,0.005448692217438647
0.005337,1.005767326134893,-0.0864301589379373,0.01,0.005439519334917706
0.005338,1.002511372408381,-0.08944631417951676,0.01,0.0054303618949599316
0.005339,1.0004086977985411,-0.08999162377265772,0.01,0.005421219871567743
0.00534,1.0086159847093819,-0.0779261641614502,0.01,0.0054120932387873265
0.005340999999999999,0.9945677408164144,-0.08111964856566638,0.01,0.00540298197070856
0.0053419999999999995,0.9996121484524724,-0.0864016338520154,0.01,0.005393886041464942
0.005343,0.9909896501960888,-0.07130939086983074,0.01,0.00538480542523352
0.005344,0.9991117149539105,-0.07473215548611321,0.01,0.00537574009623481
0.005345,0.9880694579423805,-0.07300263557292733,0.01,0.005366690028732732
0.005346,0.9879921081434767,-0.07374765106688717,0.01,0.005357655197034528
0.005347,0.9996002816055526,-0.07877527131267009,0.01,0.0053486355754906985
0.0053479999999999995,0.9894459944063423,-0.06716167117212794,0.01,0.005339631138494923
0.005349,1.0073570832519645,-0.0655353892158985,0.01,0.005330641860483989
0.00535,1.0094510277839936,-0.06927151870008362,0.01,0.005321667715937719
0.005351,1.0055326309251296,-0.06748869050877036,0.01,0.005312708679378901
0.005352,1.0072708894858609,-0.05943309576409218,0.01,0.005303764725373214
0.005353,1.0048748620062469,-0.061612293651632385,0.01,0.005294835828529151
0.005353999999999999,0.9845578894152707,-0.05862188293457709,0.01,0.005285921963497957
0.0053549999999999995,0.9886221866534736,-0.05217937466031477,0.01,0.005277023104973549
0.005356,1.0030008585478447,-0.052208800948445676,0.01,0.005268139227692449
0.005357,0.988843671048456,-0.04564202268594283,0.01,0.005259270306433708
0.005358,0.9928739862528342,-0.040963520946056285,0.01,0.005250416316018836
0.005359,0.9993211744355315,-0.05040640887436433,0.01,0.0052415772313117335
0.00536,1.0028165607338038,-0.04282359361879934,0.01,0.005232753027218616
0.0053609999999999994,0.9838931249044895,-0.04638396335673792,0.01,0.005223943678687945
0.005362,0.9999625726683727,-0.044027824264159014,0.01,0.005215149160710356
0.005363,1.0082812287301297,-0.04809277808206038,0.01,0.005206369448318588
0.005364,1.0034888997954432,-0.030511141228754944,0.01,0.0051976045165874115
0.005365,1.014756024860764,-0.037434305651601614,0.01,0.005188854340633561
0.005366,0.9950414478327024,-0.035927416955739984,0.01,0.005180118895615659
0.005366999999999999,1.012521575039117,-0.04219944701330272,0.01,0.0051713981567341515
0.0053679999999999995,1.021408141288526,-0.03159947614504429,0.01,0.005162692099231232
0.005369,1.006936752152175,-0.0319979712576911,0.01,0.0051540006983907755
0.00537,1.00975294085911,-0.02781965752609897,0.01,0.005145323929538265
0.005371,1.0099239923154937,-0.03067523656345685,0.01,0.005136661768040726
0.005372,0.9779801545633163,-0.026036545869016645,0.01,0.005128014189306651
0.005373,0.9927638442539296,-0.02807305571577109,0.01,0.005119381168785932
0.0053739999999999994,1.0106825745593133,-0.023726171388900066,0.01,0.0051107626819697945
0.005375,0.9870146904327083,-0.021302620880593186,0.01,0.005102158704390721
0.005376,1.0027687067734086,-0.013871186930913926,0.01,0.005093569211622386
0.005377,1.005255456158297,-0.02071382056952598,0.01,0.005084994179279588
0.005378,1.0124507430203857,-0.019141333733922367,0.01,0.0050764335830181745
0.005379,0.9984488492113132,-0.00537235335103913,0.01,0.0050678873985349785
0.005379999999999999,1.0084818528113368,-0.017236596466586443,0.01,0.0050593556015677485
0.0053809999999999995,0.9995929989460095,-0.010562376881319543,0.01,0.005050838167895076
0.005382,1.0156091746636056,-0.012280928604950121,0.01,0.005042335073336329
0.005383,0.9933596583716207,-0.007081031703512533,0.01,0.005033846293751588
0.005384,0.9943979344623209,-0.0022190961018298356,0.01,0.005025371805041569
0.005385,1.003736353632669,-0.0018401172927950595,0.01,0.0050169115831475595
0.005386,1.0164918811701253,0.007520637468283751,0.01,0.005008465604051352
0.005386999999999999,1.0023012728026686,0.010073392841124365,0.01,0.0050000338437751705
0.0053879999999999996,0.9994207909983005,-0.0027435993274223976,0.01,0.005008383721618391
0.005389,0.9934887209169924,-0.0035470664421640447,0.01,0.00501678711602644
0.00539,1.0102291457027623,0.014268834707610907,0.01,0.005025176363305857
0.005391,0.992809883175021,0.00578763610825084,0.01,0.005033551487273356
0.005392,0.9972329157538928,0.010595110642851166,0.01,0.0050419125117055555
0.005392999999999999,0.9968855712941898,0.009227921793687342,0.01,0.005050259460339048
0.0053939999999999995,1.0108660839496866,0.009842343515449412,0.01,0.0050585923568704635
0.005395,0.9911476779159795,0.007009525572098507,0.01,0.00506691122495654
0.005396,0.9912810072558987,0.005907329110569282,0.01,0.005075216088214189
0.005397,1.0017287090619362,0.01896866238678495,0.01,0.0050835069702205625
0.005398,1.0001035189772731,0.018747042438442732,0.01,0.005091783894513121
0.005399,0.9848796200045525,0.014036266779266154,0.01,0.005100046884589698
0.005399999999999999,0.9908197114114942,0.02323675082451786,0.01,0.005108295963908571
0.0054009999999999996,0.9932587608864263,0.021197782346761868,0.01,0.005116531155888522
0.005402,1.0000792075311078,0.021945188690460436,0.01,0.005124752483908912
0.005403,0.9912567087885561,0.02732285602086507,0.01,0.005132959971309739
0.005404,1.0194072101843885,0.023353976026046525,0.01,0.005141153641391709
0.005405,1.002391864384261,0.025869105415892466,0.01,0.0051493335174163015
0.005405999999999999,1.0117827546351696,0.02895715076887157,0.01,0.005157499622605837
0.0054069999999999995,1.0029804467612922,0.03287361493991655,0.01,0.005165651980143537
0.005408,1.0021199295404777,0.03589358102448207,0.01,0.005173790613173599
0.005409,1.0070316366761654,0.03929334640160528,0.01,0.005181915544801252
0.00541,0.9962498196165133,0.038941865793519395,0.01,0.005190026798092833
0.005411,0.9815408981725092,0.02860201348811277,0.01,0.0051981243960758415
0.005412,1.0040957546551539,0.03174291800741692,0.01,0.005206208361739013
0.005412999999999999,0.9922188406237302,0.04576512188966826,0.01,0.005214278718032382
0.0054139999999999995,1.0128423383209084,0.04534574387138424,0.01,0.0052223354878673444
0.005415,0.9906469101929861,0.04478216207792757,0.01,0.005230378694116726
0.005416,1.0012345429914595,0.04249137368443863,0.01,0.005238408359614846
0.005417,1.0000018397284405,0.04713869483201599,0.01,0.005246424507157582
